ID,CLASS,TITLE,SUBJECTS
000134679001,ML 3917 .I4/L56,"Music and empire in Britain and India : identity, internationalism, and cross-cultural communication","Music--Social Aspects--India--History--19th Century
Music--Social Aspects--India--History--20th Century
Music--Social Aspects--Great Britain--History--19th Century
Music--Social Aspects--Great Britain--History--20th Century
Music--India--19th Century--History and Criticism
Music--India--20th Century--History and Criticism
Music--Great Britain--19th Century--History and Criticism
Music--Great Britain--20th Century--History and Criticism
Music--Great Britain--Indic Influences
Music--India--Western Influences
Müzik--Sosyal Yönler--Hindistan--Tarih--19. Yüzy?l
Müzik--Sosyal Yönler--Hindistan--Tarih--20. Yüzy?l
Müzik--Sosyal Yönler--Büyük Britanya--Tarih--19. Yüzy?l
Müzik--Sosyal Yönler--Büyük Britanya--Tarih--20. Yüzy?l
Müzik--Hindistan--19. Yüzy?l--Tarih ve Ele?tiri
Müzik--Hindistan--20. Yüzy?l--Tarih ve Ele?tiri
Müzik--Büyük Britanya--19. Yüzy?l--Tarih ve Ele?tiri
Müzik--Büyük Britanya--20. Yüzy?l--Tarih ve Ele?tiri
Müzik--Büyük Britanya--Hint Etkileri
Müzik--Hindistan--Bat? Etkileri"
000134680001,JC 571 .G65/F68,Foucault and the politics of rights,"Human Rights--Philosophy
Foucault, Michel, 1926-1984--Political and Social Views
?nsan Haklar?--Felsefe
Foucault, Michel, 1926-1984--Siyasi ve Sosyal Görü?leri"
000134682001,BP 43 .T9/C43,Ö?renme ve ö?retme süreçlerinde dini ileti?im,"Islamic Religious Education--Turkey
Islamic Religious Education
?slam Dini E?itimi--Türkiye
?slam Dini E?itimi"
000134683001,HF 479/.S45,The self-perception of early modern capitalists,"Merchants--History
Commerce--History
Tüccarlar--Tarih
Ticaret--Tarih"
000134684001,PN 56 .F46/H36,Hayfa’n?n k?r?k parçalar?,"Feminism in Literature
Feminizm, Edebiyatta"
000134692001,PE 1128 .L38/E54,English file : intermadiate student’s book,"English Language--Study and Teaching--Foreign Speakers
English Language--Spoken English--Study and Teaching
?ngiliz Dili--Çal??ma ve Ö?retim--Yabanc?lar için
?ngiliz Dili--Konu?ulan ?ngilizce--Çal??ma ve Ö?retim"
000134695001,KJV 130 .D8/D3813, Martin Guerre döndü mü? = Le retour de Martin Guerre,"Du Tilh, Arnault, d. 1560--Trials, Litigation, etc.
Trials (Impostors and Imposture)--France--Early Works to 1800
Impostors and Imposture--France
Du Tilh, Arnault, d. 1560--Yarg?lama, Dava Açma, vb.
Yarg?lama (Sahtekarlar ve Sahtekarl?k)--Fransa--1800’den Önceki Çal??malar
Sahtekarlar ve Sahtekarl?k--Fransa"
000134697001,BL 80.2 .B39/Z54,Zihinsel prangalardan kurtulmak için gelenekler ile dinler tarihini yeniden dü?ünmek,"Religions
Religions--History
Dinler
Dinler--Tarih
"
000134698001,HQ 759 .G85/A56,Annelik haritas? : kendi çocuk yeti?tirme rotan?z? çizin,"Motherhood
Child Development
Annelik
Çocuk Geli?imi"
000134699001,HD 75 .S65/E36,Ekonominin gerçek yüzü = Economics unmasked : from power and greed to compassion and the common good,"Economics--Sociological Aspects
Economic Development
Sustainable Development
Social Justice
Ekonomi--Sosyal Yönler
Ekonomik Kalk?nma
Sürdürülebilir Kalk?nma
Sosyal Adalet"
000134700001,HV 6453 .T9/O988,Belgelerle Ergenekon,"Organized Crime--Turkey
Political Corruption--Turkey--21st Century
Trials (Terrorism)--Turkey
Turkey--Politics and Government--1980-
Organize Suç--Türkiye
Siyasi Yolsuzluk--Türkiye--21. Yüzy?l
Yarg?lama (Terörizm)--Türkiye
Türkiye--Siyaset ve Yönetim--1980-
"
000134701001,PL 248 .N3/B485,Nabi divan? I,"Nabi, 1641/2-1712
Turkish Poetry--Early Works to 1800--Criticism and Interpretation
Türk ?iiri--1800'Den Önceki Çal??malar--Ele?tiri ve Yorumlama"
000134705001,QK 45.2 .M363/B58,Bitki zekas? : bitki zekas?n?n ?a??rt?c? tarihi ve bilimi = Verde brillante,"Plants--History
Plants--Analysis
Bitkiler--Tarih
Bitkiler--Analiz"
000134706001,QP 376 .C54/B49,Beynin s?rlar?,"Brain
Beyin"
000134713001,PE 1128 .R64/S55,"Skillful : reading, writing student’s book 2","English Language--Study and Teaching--Foreign Speakers
English Language--Spoken English--Study and Teaching
?ngiliz Dili--Çal??ma ve Ö?retim--Yabanc?lar için
?ngiliz Dili--Konu?ulan ?ngilizce--Çal??ma ve Ö?retim"
000134715001,T 57.62/.B36,Discrete-event system simulation,"Simulation Methods
Simülasyon Yöntemleri"
000134727001,JC 319 .K45/R43,Reader in classical geopolitics,"Geopolitics
Jeopolitik"
000134728001,JN 6635 .K88/U37,"Ukraine : democratization, corruption, and the new Russian imperialism","Ukraine--Politics and Government--1991-
Ukraine--Politics and Government--1945-1991
Democratization--Ukraine
Political Corruption--Ukraine
Ukraine--Foreign Relations--Russia (Federation)
Russia (Federation)--Foreign Relations--Ukraine
Ukrayna--Siyaset ve Yönetim--1991-
Ukrayna--Siyaset ve Yönetim--1945-191
Demokratikle?me--Ukrayna
Siyasi Yolsuzluk--Ukrayna
Ukrayna--D?? ?li?kiler--Rusya (Federasyon)
Rusya (Federasyon)--D?? ?li?kiler--Ukrayna"
000134729001,D 164/.U73,Urbs capta : the Fourth Crusade and its consequences = La IVe croisade et ses conse?quences,"Crusades--Fourth, 1202-1204--Congresses
Istanbul (Turkey)--History--Siege, 1203-1204--Congresses
Byzantine Empire--History--1081-1453--Congresses
Haçl? Seferleri--Dördüncü, 1202-1204--Kongreler
?stanbul (Türkiye)--Tarih--Ku?atma, 1203-1204--Kongreler
Bizans ?mparatorlu?u--Tarih--1081-1453--Kongreler
"
000134736001,KF 4575 .E4/D46,Democracy and distrust : a theory of judicial review,"Judicial Review--United States
Yarg? ?nceleme--Birle?ik Devletler"
000134737001,AZ 760 .A83/S3,Scholars and sultans in the early modern Ottoman Empire,"Learning and Scholarship--Turkey--History--to 1500
Turkey--History--Ottoman Empire, 1288-1918
Bilgi ve Bilginlik--Türkiye--Tarih--1500’de
Türkiye--Tarih--Osman? ?mparatorlu?u, 1288-1918"
000134741001,DF 234.2 .B74713/F57,The first European : a history of Alexander in the age of empire,"Hellenism--Influence
Hellenism--Historiography
History, Ancient--Historiography
Europe--Intellectual Life--18th Century
Greece--History--Macedonian Expansion, 359-323 BC--Historiography
Helenizm--Etkileri
Helenizm--Tarihyaz?m?
Tarih, ?lk Ça?--Tarihyaz?m?
Avrupa--Kültürel Ya?am--18. Yüzy?l
Yunanistan--Tarih--Makedon Geni?lemesi, M.Ö. 359-323--Tarihyaz?m?"
000134753001,HD 30.5/.E44,"The emergence of routines : entrepreneurship, organization, and business history","Organization--History--Congresses
Management--History--Congresses
Business Planning--History--Congresses
Örgütler--Tarih--Kongreler
Yönetim--Tarih--Kongreler
?? Planlamas?--Tarih--Kongreler"
000134754001,HD 58.7/.E44,Emergence,"Organizational Behavior
Organizational Sociology
Örgütsel Davran??
Örgütsel Sosyoloji"
000134755001,HM 548 .G73/S63,Society and economy : framework and principles,"Economics--Sociological Aspects
Social Institutions--Economic Aspects
Ekonomi--Sosyal Yönler
Sosyal Kurumlar--Ekonomik Yönler"
000134761001,HM 851 .F5565/W43,What algorithms want : imagination in the age of computing,"Information Technology--Social Aspects
Computers--Social Aspects
Algorithms--Social Aspects
Enformasyon (Bilgi) Teknolojisi--Sosyal Yönler
Bilgisayarlar--Sosyal Yönler
Algoritmalar--Sosyal Yönler"
000134762001,DT 100 .M48/A73,Arab patriotism : the ideology and culture of power in late Ottoman Egypt,"Patriotism--Egypt--History--19th Century
Patriotism
Egypt
Vatanseverlik--M?s?r--Tarih--19. Yüzy?l
Vatanseverlik
M?s?r"
000134763001,QA 76.9 .V46/I47,Mastering VMware Horizon 7,"Vmware
Virtual Computer Systems
Sanal Bilgisayar Sistemleri"
000134765001,LB 2351.52 .U6/A74,Graduate admissions essays : write your way into the graduate school of your choice,"College Applications--United States
Universities and Colleges--United States--Graduate Work--Admission
Exposition (Rhetoric)
Üniversite Uygulamalar?--Birle?ik Devletler
Üniversite ve Yüksekokullar--Birle?ik Devletler--Lisansüstü Çal??malar--Ba?vuru
Yorumlama (Retorik)
"
000134766001,QA 76.9 .V5/M37,"Implementing VMware Horizon 7 : a comprehensive, practical guide to accessing virtual desktops, applications, and services through a unified platform","Virtual Computer Systems
Sanal Bilgisayar Sistemleri"
000134770001,Q 335 .O45/D54,The digital mind : how science is redefining humanity,"Artificial Intelligence
Cognitive Science--History
Brain--Computer Simulation
Yapay Zeka
Bili?sel Bilim--Tarih
Beyin--Bilgisayar Simülasyonu"
000134773001,QP 376 .D356/S45,Self comes to mind : constructing the conscious brain,"Brain--Evolution
Developmental Neurobiology
Consciousness
Brain--Physiology
Consciousness--Physiology
Emotions--Physiology
Memory--Physiology
Theory of Mind--Physiology
Beyin--Evrim
Geli?imsel Nörobiyoloji
Bilinç
Beyin--Fizyoloji
Bilinç--Fizyoloji
Duygular--Fizyoloji
Haf?za--Fizyoloji
Zihin Teorisi--Fizyoloji"
000134774001,JV 51 .L66/C65,Colonialism postcolonialism,"Postcolonialism
Postkolonizm"
000134779001,HV 6433 .I722/N4813,Radicalized : new jihadists and the threat to the west,"ISIS (Organization)
Terrorists--Recruiting
Terrorism--Western Countries
Terrorism--Religious Aspects--Islam
I??D (Örgüt)
Teröristler--Kat?l?m
Terörizm--Bat? Ülkeleri
Terörizm--Dini Yönler--?slam

"
000134789001,HV 9960 .E85/E57,"Crime, police, and penal policy : European experiences, 1750-1940","Crime--Europe--History
Police--Europe--History
Corrections--Europe--History
Suç--Avrupa--Tarih
Polis--Avrupa--Tarih
Düzeltmeler--Avrupa--Tarih"
000134795001,JK 421/.R47,Representative bureaucracy : classic readings and continuing controversies,"Bureaucracy--United States
Representative Government and Representation--United States
Bürokrasi--Birle?ik Devletler
Temsili Hükümet ve Temsil"
000134798001,BF 468/.I43,Imagining the future : insights from cognitive psychology,"Time--Psychological Aspects
Cognition
Zaman--Psikolojik Yönler
Bili?"
000134799001,KKX 1572 .C67/E26,The economics of Ottoman justice : settlement and trial in the Sharia courts,"Justice, Administration of (Islamic Law)--Turkey--History
Islamic Courts--Turkey--History
Justice, Administration of--Economic Aspects--Turkey--History
Turkey--History--Ottoman Empire, 1288-1918
Adalet Yönetimi (?slam Hukuku)--Türkiye--Tarih
?slam Mahkemeleri--Türkiye--Tarih
Adalet Yönetimi--Ekonomik Yönler--Türkiye--Tarih
Türkiye--Tarih--Osmanl? ?mpaartorlu?u, 1288-1918"
000134802001,DS 35.62/.D43,Debates on civilization in the Muslim world : critical perspectives on Islam and modernity,"Islamic Countries--Civilization
Muslims--Intellectual Life
?slam Ülkeleri--Medeniyet
Müslümanlar--Kültürel Ya?am"
000134804001,BP 80 .G3/G37,The first Islamic reviver : Abu? H?a?mid al-Ghaza?li? and his Revival of the religious sciences,"Ghazza?li?, 1058-1111
Islam--Doctrines--History
Islamic Renewal--H?story
Gazali, 1058-1111
?slam--Ö?retiler--Tarih
?slami Yenilenme--Tarih"
000134806001,TR 850 .A55/C69,Çözümleme ve örneklerle sinemada görüntü düzenleme,"Cinematography
Visual Perception
Görsel Alg?
Sinematografi"
000134817001,PN 1993.5 .T9/P67,1990 sonras? Türk sinemas? (1990-2011),"Motion Picture Producers and Directors--Turkey--Biography
Motion Pictures--Turkey--21st Century--History and Criticism
Sinema Yap?mc? ve Yönetmenleri--Türkiye--Biyografi
Sinema Filmleri--Türkiye--21. Yüzy?l--Tarih ve Ele?tiri"
000134821001,PN 1993.5 .U6/B6719,Hollywood'un film dili = The way Hollywood tells it : story and style in modern movies,"Motion Pictures--United States--History
Motion Picture Industry--United States--History
Motion Pictures--Aesthetics
Sinema Filmleri--Birle?ik Devletler--Tarih
Sinema Endüstrisi--Birle?ik Devletler--Tarih
Sinema Filmleri--Estetik"
000134829001,PN 1995/.M37919,Lacan ve ça?da? sinema,"Lacan, Jacques, 1901-1981
Motion Pictures--Psychological Aspects
Psychoanalysis and Motion Pictures
Sinema Filmleri--Psikolojik Yönler
Psikoanaliz ve Sinema Filmleri"
000134834001,BF 468/.Z56,The time paradox : the new psychology of time that will change your life,"Time--Psychological Aspects
Time Perception
Zaman--Psikolojik Yönler
Zaman Alg?s?"
000134835001,QP 360/.K325,"The future of the mind : the scientific quest to understand, enhance, and empower the mind","Neuropsychology
Mind and Body--Research
Brain--Mathematical Models
Cognitive Neuroscience
Brain-Computer Interface
Nöropsikoloji
Zihin ve Beden--Ara?t?rma
Beyin--Matematiksel Modeller
Bili?sel Nörobilim
Beyin--Bilgisayar Yakla??mlar?"
000134838001,K 3258/.T39,Freedom of religion : UN and European human rights law and practice,"Freedom of Religion
Freedom of Religion (International Law)
Din Özgürlü?ü
Din Özgürlü?ü (Uluslararas? Hukuk)"
000134843001,HF 1359/.C439,Kicking away the ladder : development strategy in historical perspective,"International Economic Relations
Economic Development--Political Aspects
Economic Development--History
Uluslararas? Ekonomik ?li?kiler
Ekonomik Geli?im--Siyasi Yönler
Ekonomik Geli?im--Tarih"
000134847001,D 16.163/.W75,Writing the history of memory,"Public History--Philosophy--21st Century
Collective Memory--History and Criticism--21st Century
Oral History--History and Criticism--21st Century
History--Study and Teaching--21st Century
Historiography--Philosophy--21st Century
Collective Memory
Kamu Tarihi--Felsefe--21. Yüzy?l
Toplumsal Haf?za--Tarih ve Ele?tiri--21. Yüzy?l
Sözlü Tarih--Tarih ve Ele?tiri--21. Yüzy?l
Tarih--E?itim ve Ö?retim--21. Yüzy?l
Tarihçilik--Felsefe--21. Yüzy?l
Toplumsal Haf?za"
000134848001,RC 351/.A45,The tell-tale brain : a neuroscientist's quest for what makes us human,"Neurosciences--Popular Works
Neurology--Popular Works
Brain--Popular Works
Nörobilim--Popüler Çal??malar
Nöroloji--Popüler Çal??malar
Beyin--Popüler Çal??malar"
000134850001,BF 469/.S63,"Spatial cognition, spatial perception : mapping the self and space","Space Perception
Psychology, Comparative
Uzay Alg?s?
Psikoloji, Kar??la?t?rmal?"
000134851001,BF 469/.A67,Applied spatial cognition : from research to cognitive technology,"Space Perception
Spatial Behavior
Spatial Ability
Uzay Alg?s?
Uzaysal Davran??
Mekansal Beceri"
000134853001,KBP 69 .E3/B35,Islamic law and empire in Ottoman Cairo,"Islamic Law--Egypt--Cairo--History
?slam Hukuku--M?s?r--Kahire--Tarih"
000134854001,PR 6005 .H66/R64,Roger Ackroyd cinayeti = The murder of Roger Ackroyd,"English Literature--Fiction
?ngiliz Edebiyat?--Roman"
000134855001,PS 3622 .E736/V47,?eytan? uyand?rma = Let the devil sleep,"Detectives--New York--Fiction
Serial Murderers--Fiction
Criminal Behavior, Prediction of--Fiction
Dedektifler--New York--Roman
Seri Katiller--Roman
Suçlu Davran???, Tahminler--Roman

"
000134856001,F 2231/.K45,Checkerboards & shatterbelts : the geopolitics of South America,"Geopolitics--South America
South America--Foreign Relations
Jeopolitik--Güney Amerika
Güney Amerika--D?? ?li?kiler"
000134857001,QA 9/.V38,How to prove it : a structured approach,"Logic, Symbolic and Mathematical
Mathematics
Mant?k, Sembolik ve Matematiksel
Matematik"
000134858001,PK 6451 .B73/Z75,"Writing self, writing empire : Chandar Bhan Brahman and the cultural world of the Indo-Persian state secretary","Br?hman, Candar Bh?n, 1614-1663--Criticism and Interpretation
Authors, Indic--Mogul Empire--Biography
Secretaries--Mogul Empire--Biography
Persian Literature--India--History and Criticism
Mogul Empire--History--17th Century
Br?hman, Candar Bh?n, 1614-1663--Ele?tiri ve Yorumlama
Yazarlar, Hint--Hint ?mparatorlu?u--Biyografi
Sekreterler--Hint ?mparatorlu?u--Biyografi
Fars Edebiyat?--Hindistan--Tarih ve Ele?tiri
Hint ?mparatorlu?u--Tarih--17. Yüzy?l"
000134863001,HM 623/.H365,"Cultural studies, 1983 : a theoretical history","Culture--Study and Teaching
Critical Theory
Social Sciences--Philosophy
Kültür--E?itim ve Ö?retim
Ele?tiri Teorisi
Sosyal Bilimler--Felsefe"
000134864001,JC 423/.M85,What is populism?,"Populism
Halkç?l?k"
000134866001,BP 188.8 .N7/D53,Living sufism in North America : between tradition and transformation,"Sufism--North America
Sufizm (Tasavvuf)--Kuzey Amerika"
000134869001,PN 81/.C275,Canonical texts and scholarly practices : a global comparative approach,"Canon (Literature)
Transmission of Texts
Criticism, Textual
Dizi (Edebiyat)
Metinlerin ?letimi
Ele?tiri, Metinsel"
000134871001,K 152/.U94,Hukukta adaletsizli?i görmek,"Law--Philosophy
Law--Society and Justice
Law and Ethics
Hukuk--Felsefe
Hukuk--Toplum ve Adalet
Hukuk ve Ahlak"
000134905001,PA 4415 .T8/A7,Antigone,"Greek Literature--Drama
Yunan Edebiyat?--Dram (Tiyatro)"
000134907001,PG 3367 .P6/I65,?skender - Sezar : paralel hayatlar,"Russian Literature--Fiction
Rus Edebiyat?--Roman"
000134916001,PQ 2635 .O7/C97,Güne? devletleri ve imparatorluklar?,"Cyrano De Bergerac, 1619-1655--Drama
Authors, French--17th Century--Drama
French Drama--Translations into Turkish
France--History--17th Century--Drama
Cyrano De Bergerac, 1619-1655--Tiyatro
Yazarlar, Frans?z--17. Yüzy?l--Tiyatro
Frans?z Tiyatrosu--Türkçe’ye Çeviriler
Fransa--Tarih--17. Yüzy?l--Tiyatro"
000134925001,JF 1351 .R25/H36,Handbook of administrative history,"Public Administration--History
Kamu Yönetimi--Tarih"
000134926001,JX 4449 .A25/V37,Land-locked and geographically disadvantaged states in the International Law of the Sea,"Access to the Sea (International Law)
Marine Resources Conservation--Law and Legislation
Law of the Sea
Deniz Eri?imi (Uluslararas? Hukuk)
Deniz Kaynaklar?n? Koruma--Yasa ve Mevzuat
Deniz Hukuku"
000134929001,PR 6045 .O72/W3,The waves,"Identity (Philosophical Concept) in Literature
Human Behaviour
Human Beings in Literature
Emotional Maturity
Self-Actualization (Psychology)
Kimlik (Felsefi Kavram), Edebiyatta
?nsan Davran???
?nsano?lu, Edebiyatta
Duygusal Olgunluk
Ki?isel Geli?im (Psikoloji)"
000134931001,PL 248 .D64/C86,Cuma günü uçmayan ku?,"Turkish Literature--Fiction
Türk  Edebiyat?--Roman"
000134932001,HM 24/.H322,Habermas and the public sphere,"Sociology--Methodology--Congresses
Political Sociology--Congresses
Social Structure--Congresses
Public Interest--Congresses
Middle Class--Congresses
Sosyoloji--Metodoloji--Kongreler
Siyasi Sosyoloji--Kongreler
Sosyal Yap?--Kongreler
Kamu Yarar?--Kongreler
Orta S?n?f--Kongreler"
000134933001,HT 153/.P654,The politics of public space,"Public Spaces--Political Aspects--Congresses
Public Spaces--Government Policy--Congresses
Democracy--Congresses
Social Control--Congresses
Kamusal Alanlar--Siyasi Yönler--Kongreler
Kamusal Alanlar--Hükümet Politikas?--Kongreler
Demokrasi--Kongreler
Sosyal Kontrol--Kongreler"
000134935001,BF 323 .S63/H37,Invisible mind : flexible social cognition and dehumanization,"Social Perception
Emotions and Cognition
Humanity--Psychological Aspects
Evolutionary Psychology
Brain--Evolution
Sosyal Alg?
Duygular ve Bili?
?nsanl?k--Psikolojik Yönler
Evrimsel Psikoloji
Beyin--Evrim"
000134953001,PR 4571 .D53/I55,?ki ?ehrin hikayesi = A tale of two cities,"Dickens, Charles, 1812-1870
France--History--Revolution, 1789-1799--Literature and The Revolution
Fransa--Tarih--Devrim, 1789-1799--Edebiyat ve Devrim"
000134958001,DS 27/.R53,Anadolu selçuklu tarihi = The Seljuks in Asia minor,"Seljuks--Turkey
Seljuks--History
Selçuklular--Türkiye
Selçuklular--Tarih"
000134973001,NA 1363/.A73,"Architecture and landscape in Medieval Anatolia, 1100-1500","Architecture, Medieval--Turkey
Landscapes--Turkey
Public Spaces--Turkey
Turkey--History--to 1453
Mimarl?k, Orta Ça?--Türkiye
Manzaralar--Türkiye
Kamu Alanlar?--Türkiye
Türkiye--Tarih--1453’de"
000134974001,DD 220/.A84,The ashgate research companion to Imperial Germany,"Germany--History--1871-1918
Almanya--Tarih--1871-1918"
000134975001,K 3168 .R69/U53,Unconstitutional constitutional amendments : the limits of amendment powers,"Constitutional Amendments
Constitutional Law
Anayasa De?i?iklikleri
Anayasa Hukuku
"
